c1_0	c1_1	c1_2	c2_0	c2_1	c2_2	protein_id
358331.2332413993	344923.53891618387	304653.5646035191	162808.08820215738	181189.575470471	269238.1948587275	P00806
30820.78573266485	42323.26533374195	498153.12176590966	131449.22966362414	54234.10690613206	1325268.4203733506	P00807
268440.12038571824	254708.68472941508	242870.2332615805	305630.46740055847	268622.31962150196	293500.3607069195	P00808
328847.52261712647	303616.8836169823	303753.3104746803	329087.20685852144	329388.2500517236	272811.3082048782	P00809
199273.3227277721	83386.46101020255	25514.40837006222	223281.23786300715	27559.11082802856	86744.44626225827	P00810
480005.8441731955	507742.1985776182	550336.5392011926	649180.9772286541	1056373.6706702805	862204.7550204248	P00811
167981.07800302588	150660.4479269776	147435.02773056642	166818.42617319917	146470.65546811934	149767.15058035761	P00812
416625.213866447	387148.47295971226	416488.5588013428	966985.9184924578	992170.4354441555	978165.793511526	P00813
469173.65945025795	415630.53967142757	389617.859452698	1637332.3796067515	1197958.0591281068	1208313.750801527	P00814
211388.85013279822	252124.29942161503	198591.90758236655	332057.85065191705	201807.04459209435	258810.2621957584	P00815
523293.5196016057	586444.7985519408	530683.8972905964	228425.00098126812	246687.2307862893	252556.5182671069	P00816
86744.94310365294	268953.77830384456	255770.78132576143	63410.249140236054	16200.725288405154	212856.13393487266	P00817
389454.7683407362	401207.07865331555	377243.38856262306	534125.7209250506	650243.9135909817	604344.5309436843	P00818
259937.89582110176	261717.02375335526	257989.1330375283	269970.1405222311	248304.11319616702	252157.16093358278	P00819
228913.45116021662	305974.3606690789	281443.71945536596	257561.80447856174	402705.9900101465	402590.10010599083	P00820
194321.24088549442	152579.2479343391	236808.48345939643	447707.63980886847	487009.3399199644	313064.4323008682	P00821
320995.7232099861	275089.12055365235	295662.16327083565	315905.0511366018	335729.4033542579	337635.09920793993	P00822
666372.3110820837	55274.17913877665	603593.0197124794	312280.9351421906	29631.518184258588	19323.661553074664	P00823
294782.03093052964	276046.8817765325	260082.0631913874	812989.335832802	838458.6067521005	818500.3837654053	P00824
149070.45437861132	251947.91700538193	220229.45967720094	296263.49159096926	298091.09646542155	329419.8129386078	P00825
333181.170525859	353086.45896522084	330514.6571189028	138478.98482828191	132534.96583165036	132802.58899449738	P00826
409784.76964087633	361293.69645778555	365568.6958675185	305199.8633706505	341464.7447252072	371388.4818788716	P00827
334874.0046539594	192450.91969833095	335902.63418445725	523074.07760795066	649422.7130303807	411040.2733928934	P00828
240389.4213092265	289375.1080836299	285084.851196295	258086.09344581325	154310.65009883637	216328.94347869317	P00829
261010.17031027877	238267.98464908218	252278.37305446557	590250.3993811083	591762.3469934831	719399.8384278942	P00830
190546.1980006183	190560.13110440123	182471.20389587543	193618.87529576293	185233.66297696086	201232.49593364183	P00831
293172.9709898303	206696.14484108763	173637.4593930509	183655.93146717185	209628.37986621071	347199.85104686354	P00832
137080.31264121755	144149.00442776625	155900.5426585391	54168.542546358345	47638.953284185394	46898.61999899672	P00833
285288.6026792142	273726.60471814475	274599.58485534246	105975.94255140718	104564.70300670493	117326.33831680681	P00834
269429.203609131	301125.090615632	212833.23152089602	151927.84938430114	125025.49851294985	148881.89874755623	P00835
250568.5464215131	223471.9117533098	340953.95298574964	435442.4906090557	416310.1542144875	386614.2077201338	P00836
108382.28455492805	83385.34808573299	104947.59656502695	62956.11829984778	65196.95873800312	71495.90227993578	P00837
183840.07217321298	157610.06422846497	164263.01807655155	169745.91667276892	166666.03591438913	178233.58915066216	P00838
602633.1896714687	405009.461500599	347866.2208874229	305413.31405751774	347101.0608158734	320088.7658173204	P00839
212407.1555316513	212259.36459324972	203728.15708275934	558627.9177035252	494498.6958121296	508343.18543927796	P00840
316704.85278732184	425601.6605764231	667827.6046385441	713465.1923542891	1476601.3914242408	198766.5917717285	P00841
168404.85531617378	168305.88032290785	172873.27437080268	138772.91383810426	143502.8772559516	154862.44157549756	P00842
393566.32784859434	438747.2506533243	447445.0164284336	1246079.0092644033	1252392.6038276795	1224818.896837004	P00843
33387.90486852537	34922.329982417155	26000.07238355574	81869.38721702264	168801.72306580984	165664.37139700662	P00844
309816.65220928186	285612.26376757066	293275.6837672211	317967.4427456611	317822.51383930916	305367.34850893775	P00845
435081.2094887953	464608.79128974455	596938.4510893056	902056.645172428	538486.7980374433	673029.8248129727	P00846
413571.93580730184	437021.51462467795	467317.73484459217	162332.96070792928	165608.26584138864	178535.96414571712	P00847
246788.99639529755	214654.18737575182	238480.7864074784	293869.6907279163	339027.8771484244	342731.42301511264	P00848
200749.112262015	214873.46008116213	212118.37489670303	199877.89946993426	202419.97707141115	199286.3850527844	P00849
92604.353213704	357446.60705336224	49693.29010585047	25250.010312133567	3257.721799093676	98949.84354293365	P00850
298706.0789774036	319181.94746054505	280604.0299647064	744944.0651297088	791612.491723915	729603.7517252425	P00851
267748.02008695574	224857.2704473203	247194.91364937753	369998.6621879849	394695.68859835784	337876.80661285395	P00852
196780.83461132433	208828.9125830019	250713.31575140313	150923.03488365296	173734.61224720493	167810.69607649156	P00853
433490.89813461207	416568.15650540526	401420.69500114274	142248.78509725374	145048.3535006583	128497.67091152411	P00854
255051.62797657156	261426.5556675899	257060.49296616716	243750.49577985887	239352.186253691	247979.41500170864	P00855
594904.745171762	584156.2073682456	565134.3061916531	352870.26117991534	422714.6538594456	425164.39863405796	P00856
274876.49061855325	272190.271706017	323096.5912951002	168013.66769621306	206933.79753995346	166011.70348602702	P00857
516402.08225522155	519933.65095273644	478226.52933501016	602604.062777199	564515.0370825385	524380.0607732643	P00858
283784.3585305289	332138.9012113158	324945.85345417605	276257.0642592063	304071.4488699696	315151.245553327	P00859
360183.0774715238	393226.6467049884	368455.2063900055	126030.4490912588	130960.453620466	124864.56620485027	P00860
228537.06319822528	165660.91779888686	191706.68720937643	272128.07744328806	289730.59572986886	218565.8638091921	P00861
152283.02582998626	217413.34234581393	162540.30618406137	253153.4602238709	334873.7730729931	236672.19339338611	P00862
282163.58723168966	290368.2555752691	307266.2712366738	1031197.0656416048	1103290.011593827	1052381.493936602	P00863
468861.2510351174	508020.53374383633	310510.36256840423	250915.9898166868	208350.02657214925	230133.82038555612	P00864
292165.2734947298	258945.95679637205	261445.08900176562	247000.65577863326	276012.03168242524	218328.6503053222	P00865
164350.14324101334	167329.1867459427	162734.4931567921	179202.15001947377	181968.5568613275	161664.52828258055	P00866
227894.44021562487	127655.99251675258	199586.1522762256	255836.14345979504	229714.82315805546	233313.83450697956	P00867
159204.00469302505	161650.7202314318	150549.46879513114	60958.59851989922	58930.500156873044	57302.53530229679	P00868
126524.67267735476	121120.91315804994	133292.6963251292	135080.40001082365	129666.29490283842	165368.3895483709	P00869
179041.09273883278	291704.0773041046	268115.762861865	173398.86189597042	170293.6472590621	145033.81013241547	P00870
392959.57537384675	334826.9878687914	424421.2280105697	443422.47935250704	705075.8685154172	613141.832463407	P00871
237131.49677753623	247461.65180297842	250520.7246130984	178242.70975517863	246537.20147165775	175945.43978266386	P00872
108790.68398420732	130154.75396560479	131007.87503795458	64146.66505438235	60996.54618309545	73001.3090733621	P00873
288787.2514669366	163057.2007320059	201254.59669059218	257774.94719398767	227388.46295394257	314626.15128732484	P00874
216886.92132958642	305870.7908463309	214392.68929614197	118311.74357940361	141641.4912080516	128387.29730208515	P00875
534551.5739568624	532083.5864852405	523559.39826516766	625961.9408098795	741010.5468419038	671001.1228459692	P00876
183805.9867608978	152484.22268283734	136040.66261999612	89278.5541820152	111304.77021141941	94883.64937830418	P00877
216853.3480017484	233599.88032113443	213209.3085566698	242369.86645167644	230635.46819889417	228782.74584046824	P00878
411174.47077600914	518004.8488375227	469413.61020414764	664664.7394282148	744724.384763666	584835.9574389756	P00879
270571.5209919156	281132.0314049561	313582.07988969935	990010.1142228605	1070544.7568965505	924801.3111306576	P00880
326401.7169460306	316789.54825587827	305589.00320160616	966210.4013859245	947463.7525692034	924582.9290593456	P00881
272127.9866477842	266483.71199414	265698.25102768885	149910.44917129207	134424.1693224391	159108.91678139282	P00882
264814.42185357586	257946.75646823543	283408.7849188674	296542.71146378707	277542.07618913054	254532.14129338606	P00883
305626.1917555789	377963.99717250234	221656.80041052858	227486.24042254794	142163.74528612714	154112.90006625585	P00884
192271.35251886028	222485.7079396492	216604.60713254093	231174.36355960384	226817.35171552494	201039.98246039555	P00885
359370.1241759863	311058.370590506	294502.5682459327	222934.88669758057	196150.2659123871	258008.7958769725	P00886
146245.6785534017	163311.2991369345	154979.4780991919	487544.5531438474	507036.69773906417	468971.34577718086	P00887
119731.54179931783	67702.6941700783	34345.780064698294	35346.355680159315	57034.098446540454	22536.554982982776	P00888
276577.2824307812	266012.81556322635	254186.48245207034	451011.7212207081	384188.8393481394	344535.1539001193	P00889
213172.76824178928	162116.7787654718	186061.21062130408	138564.8705225249	111606.34166401833	163449.2922034991	P00890
252693.63828140334	254757.12858982713	251831.33923351296	98073.10488946707	80603.31124113836	74692.44424467465	P00891
197866.12534871517	217682.79499203947	222825.481088218	191149.68296310416	206930.57071711292	202480.42339771532	P00892
169203.37419248777	166568.252145946	183646.95745743834	223364.66729091597	200859.1681049223	158385.9434426327	P00893
230396.8163702745	248008.90297464287	233770.89124984847	234729.30538097658	232101.45602601182	229996.9906194251	P00894
179430.28575065287	206474.61989372713	200008.419876882	130980.6774998105	110452.17798915197	133848.26384165397	P00895
290829.55148165417	285522.20886419184	358654.02292998653	927835.260112722	1122737.571629412	977004.2164827592	P00896
177196.97306512925	280621.5512227158	144169.82873099367	147622.94501802526	168661.8747306765	144228.08106741525	P00897
387794.9106820921	299254.8058344754	371833.5017979564	244208.1369060279	223800.21082199816	298578.391796726	P00898
157855.92324739855	190634.7598286999	158229.81620978456	473671.5112187078	517610.97592157335	486920.4613507844	P00899
215428.9397113725	215428.9397113725	215428.9397113725	215428.9397113725	215428.9397113725	215428.9397113725	P00900
211119.20475796825	211119.20475796825	211119.20475796825	211119.20475796825	211119.20475796825	211119.20475796825	P00901
414948.67196557834	414948.67196557834	414948.67196557834	414948.67196557834	414948.67196557834	414948.67196557834	P00902
293936.4958163708	293936.4958163708	293936.4958163708	293936.4958163708	293936.4958163708	293936.4958163708	P00903
243596.36822626667	243596.36822626667	243596.36822626667	243596.36822626667	243596.36822626667	243596.36822626667	P00904
311605.18641771167	311605.18641771167	311605.18641771167	311605.18641771167	311605.18641771167	311605.18641771167	P00905
126292.00855919211	126292.00855919211	126292.00855919211	126292.00855919211	126292.00855919211	126292.00855919211	P00906
258254.36448089188	258254.36448089188	258254.36448089188	258254.36448089188	258254.36448089188	258254.36448089188	P00907
523836.50974483485	523836.50974483485	523836.50974483485	523836.50974483485	523836.50974483485	523836.50974483485	P00908
274447.9910295009	274447.9910295009	274447.9910295009	274447.9910295009	274447.9910295009	274447.9910295009	P00909
268387.24509382213	268387.24509382213	268387.24509382213	268387.24509382213	268387.24509382213	268387.24509382213	P00910
316987.0088728372	316987.0088728372	316987.0088728372	316987.0088728372	316987.0088728372	316987.0088728372	P00911
357554.2488818171	357554.2488818171	357554.2488818171	357554.2488818171	357554.2488818171	357554.2488818171	P00912
131187.12877880063	131187.12877880063	131187.12877880063	131187.12877880063	131187.12877880063	131187.12877880063	P00913
146327.02911779867	146327.02911779867	146327.02911779867	146327.02911779867	146327.02911779867	146327.02911779867	P00914
281962.8652772866	281962.8652772866	281962.8652772866	281962.8652772866	281962.8652772866	281962.8652772866	P00915
204616.32382647335	204616.32382647335	204616.32382647335	204616.32382647335	204616.32382647335	204616.32382647335	P00916
413065.9546757945	413065.9546757945	413065.9546757945	413065.9546757945	413065.9546757945	413065.9546757945	P00917
235018.1749179745	235018.1749179745	235018.1749179745	235018.1749179745	235018.1749179745	235018.1749179745	P00918
134080.00962427002	134080.00962427002	134080.00962427002	134080.00962427002	134080.00962427002	134080.00962427002	P00919
168921.4536212232	168921.4536212232	168921.4536212232	168921.4536212232	168921.4536212232	168921.4536212232	P00920
101081.67777481572	101081.67777481572	101081.67777481572	101081.67777481572	101081.67777481572	101081.67777481572	P00921
241713.28307430597	241713.28307430597	241713.28307430597	241713.28307430597	241713.28307430597	241713.28307430597	P00922
245575.64050910054	245575.64050910054	245575.64050910054	245575.64050910054	245575.64050910054	245575.64050910054	P00923
226282.99491546123	226282.99491546123	226282.99491546123	226282.99491546123	226282.99491546123	226282.99491546123	P00924
381002.1252256492	381002.1252256492	381002.1252256492	381002.1252256492	381002.1252256492	381002.1252256492	P00925
397132.2282453504	397132.2282453504	397132.2282453504	397132.2282453504	397132.2282453504	397132.2282453504	P00926
247112.04159441948	247112.04159441948	247112.04159441948	247112.04159441948	247112.04159441948	247112.04159441948	P00927
125094.00849632594	125094.00849632594	125094.00849632594	125094.00849632594	125094.00849632594	125094.00849632594	P00928
324675.903463218	324675.903463218	324675.903463218	324675.903463218	324675.903463218	324675.903463218	P00929
317782.4913825885	317782.4913825885	317782.4913825885	317782.4913825885	317782.4913825885	317782.4913825885	P00930
291815.25636807416	291815.25636807416	291815.25636807416	291815.25636807416	291815.25636807416	291815.25636807416	P00931
368355.65733692073	368355.65733692073	368355.65733692073	368355.65733692073	368355.65733692073	368355.65733692073	P00932
175071.64946523585	175071.64946523585	175071.64946523585	175071.64946523585	175071.64946523585	175071.64946523585	P00933
525881.3081033531	525881.3081033531	525881.3081033531	525881.3081033531	525881.3081033531	525881.3081033531	P00934
187988.66154423542	187988.66154423542	187988.66154423542	187988.66154423542	187988.66154423542	187988.66154423542	P00935
339867.1652728776	339867.1652728776	339867.1652728776	339867.1652728776	339867.1652728776	339867.1652728776	P00936
146072.6093784482	146072.6093784482	146072.6093784482	146072.6093784482	146072.6093784482	146072.6093784482	P00937
189898.3252224634	189898.3252224634	189898.3252224634	189898.3252224634	189898.3252224634	189898.3252224634	P00938
443380.0474481598	443380.0474481598	443380.0474481598	443380.0474481598	443380.0474481598	443380.0474481598	P00939
239480.73680419964	239480.73680419964	239480.73680419964	239480.73680419964	239480.73680419964	239480.73680419964	P00940
350720.273419828	350720.273419828	350720.273419828	350720.273419828	350720.273419828	350720.273419828	P00941
284580.58105146926	284580.58105146926	284580.58105146926	284580.58105146926	284580.58105146926	284580.58105146926	P00942
252779.6716197198	252779.6716197198	252779.6716197198	252779.6716197198	252779.6716197198	252779.6716197198	P00943
420552.14329852624	420552.14329852624	420552.14329852624	420552.14329852624	420552.14329852624	420552.14329852624	P00944
241501.15907556022	241501.15907556022	241501.15907556022	241501.15907556022	241501.15907556022	241501.15907556022	P00945
141420.4222290114	141420.4222290114	141420.4222290114	141420.4222290114	141420.4222290114	141420.4222290114	P00946
198445.0366972432	198445.0366972432	198445.0366972432	198445.0366972432	198445.0366972432	198445.0366972432	P00947
317323.7250451035	317323.7250451035	317323.7250451035	317323.7250451035	317323.7250451035	317323.7250451035	P00948
300656.06855876424	300656.06855876424	300656.06855876424	300656.06855876424	300656.06855876424	300656.06855876424	P00949
152290.96997941984	152290.96997941984	152290.96997941984	152290.96997941984	152290.96997941984	152290.96997941984	P00950
203946.14900954044	203946.14900954044	203946.14900954044	203946.14900954044	203946.14900954044	203946.14900954044	P00951
214280.2450397313	214280.2450397313	214280.2450397313	214280.2450397313	214280.2450397313	214280.2450397313	P00952
230957.07291739495	230957.07291739495	230957.07291739495	230957.07291739495	230957.07291739495	230957.07291739495	P00953
162721.25725768073	162721.25725768073	162721.25725768073	162721.25725768073	162721.25725768073	162721.25725768073	P00954
210843.70831619608	210843.70831619608	210843.70831619608	210843.70831619608	210843.70831619608	210843.70831619608	P00955
203644.70215701507	203644.70215701507	203644.70215701507	203644.70215701507	203644.70215701507	203644.70215701507	P00956
342505.2626387944	342505.2626387944	342505.2626387944	342505.2626387944	342505.2626387944	342505.2626387944	P00957
346996.2763185447	346996.2763185447	346996.2763185447	346996.2763185447	346996.2763185447	346996.2763185447	P00958
249225.9506027616	249225.9506027616	249225.9506027616	249225.9506027616	249225.9506027616	249225.9506027616	P00959
228840.05998103236	228840.05998103236	228840.05998103236	228840.05998103236	228840.05998103236	228840.05998103236	P00960
275169.7121169241	275169.7121169241	275169.7121169241	275169.7121169241	275169.7121169241	275169.7121169241	P00961
197530.02623847156	197530.02623847156	197530.02623847156	197530.02623847156	197530.02623847156	197530.02623847156	P00962
176166.97360029732	176166.97360029732	176166.97360029732	176166.97360029732	176166.97360029732	176166.97360029732	P00963
189244.17852194599	189244.17852194599	189244.17852194599	189244.17852194599	189244.17852194599	189244.17852194599	P00964
210373.49397101713	210373.49397101713	210373.49397101713	210373.49397101713	210373.49397101713	210373.49397101713	P00965
175153.840987506	175153.840987506	175153.840987506	175153.840987506	175153.840987506	175153.840987506	P00966
277288.79223156604	277288.79223156604	277288.79223156604	277288.79223156604	277288.79223156604	277288.79223156604	P00967
337577.1754066634	337577.1754066634	337577.1754066634	337577.1754066634	337577.1754066634	337577.1754066634	P00968
151236.92015568863	151236.92015568863	151236.92015568863	151236.92015568863	151236.92015568863	151236.92015568863	P00969
264436.96855568857	264436.96855568857	264436.96855568857	264436.96855568857	264436.96855568857	264436.96855568857	P00970
242904.90587466065	242904.90587466065	242904.90587466065	242904.90587466065	242904.90587466065	242904.90587466065	P00971
295081.5805527632	295081.5805527632	295081.5805527632	295081.5805527632	295081.5805527632	295081.5805527632	P00972
260971.11632605677	260971.11632605677	260971.11632605677	260971.11632605677	260971.11632605677	260971.11632605677	P00973
158398.63308395268	158398.63308395268	158398.63308395268	158398.63308395268	158398.63308395268	158398.63308395268	P00974
169251.06080622616	169251.06080622616	169251.06080622616	169251.06080622616	169251.06080622616	169251.06080622616	P00975
264830.8725180875	264830.8725180875	264830.8725180875	264830.8725180875	264830.8725180875	264830.8725180875	P00976
374444.0033695269	374444.0033695269	374444.0033695269	374444.0033695269	374444.0033695269	374444.0033695269	P00977
121694.65801888594	121694.65801888594	121694.65801888594	121694.65801888594	121694.65801888594	121694.65801888594	P00978
295513.2494141522	295513.2494141522	295513.2494141522	295513.2494141522	295513.2494141522	295513.2494141522	P00979
395909.456751924	395909.456751924	395909.456751924	395909.456751924	395909.456751924	395909.456751924	P00980
248603.49650844716	248603.49650844716	248603.49650844716	248603.49650844716	248603.49650844716	248603.49650844716	P00981
317214.9518170607	317214.9518170607	317214.9518170607	317214.9518170607	317214.9518170607	317214.9518170607	P00982
205455.3623531654	205455.3623531654	205455.3623531654	205455.3623531654	205455.3623531654	205455.3623531654	P00983
251520.5758845172	251520.5758845172	251520.5758845172	251520.5758845172	251520.5758845172	251520.5758845172	P00984
149474.85033920477	149474.85033920477	149474.85033920477	149474.85033920477	149474.85033920477	149474.85033920477	P00985
116327.15158089499	116327.15158089499	116327.15158089499	116327.15158089499	116327.15158089499	116327.15158089499	P00986
363446.3523214549	363446.3523214549	363446.3523214549	363446.3523214549	363446.3523214549	363446.3523214549	P00987
186330.26968464765	186330.26968464765	186330.26968464765	186330.26968464765	186330.26968464765	186330.26968464765	P00988
223859.81955109787	223859.81955109787	223859.81955109787	223859.81955109787	223859.81955109787	223859.81955109787	P00989
162128.5763594512	162128.5763594512	162128.5763594512	162128.5763594512	162128.5763594512	162128.5763594512	P00990
160811.95627313602	160811.95627313602	160811.95627313602	160811.95627313602	160811.95627313602	160811.95627313602	P00991
246816.81338284773	246816.81338284773	246816.81338284773	246816.81338284773	246816.81338284773	246816.81338284773	P00992
203576.4853264234	203576.4853264234	203576.4853264234	203576.4853264234	203576.4853264234	203576.4853264234	P00993
298834.14990147174	298834.14990147174	298834.14990147174	298834.14990147174	298834.14990147174	298834.14990147174	P00994
306657.6061275505	306657.6061275505	306657.6061275505	306657.6061275505	306657.6061275505	306657.6061275505	P00995
292976.3781046103	292976.3781046103	292976.3781046103	292976.3781046103	292976.3781046103	292976.3781046103	P00996
284742.91024759115	284742.91024759115	284742.91024759115	284742.91024759115	284742.91024759115	284742.91024759115	P00997
452916.0383550146	452916.0383550146	452916.0383550146	452916.0383550146	452916.0383550146	452916.0383550146	P00998
181071.89558936632	181071.89558936632	181071.89558936632	181071.89558936632	181071.89558936632	181071.89558936632	P00999
