c1_0	c1_1	c1_2	c1_3	c1_4	c1_5	c1_6	c1_7	c1_8	c1_9	c2_0	c2_1	c2_2	c2_3	c2_4	c2_5	c2_6	c2_7	c2_8	c2_9	protein_id
350931.8687124892	308861.4757361425	220868.4041548285	332557.10985111207	239735.87922569652	210905.09381549698	311497.7732844883	283648.63107368717	298353.94743544474	295840.491055012	130319.1212142804	124297.90683964302	114093.05525589986	112344.41487025021	116941.33688178351	116088.46834255698	98543.82540019139	110581.76378634793	151349.46577845726	78402.78998997514	PROT_009165
419501.6581423089	196934.2754383646	218098.47375774846	162990.1590762347	152191.0001313759	235276.93327103788	215852.60211786503	160944.96340936093	118446.59956885697		168636.2824439543	124635.08285550494	153588.63099563683	236315.5263338905	260776.47822738552	98186.90432670336	97002.34951122435	96992.98210191913	109657.58456069017	155457.2648048291	PROT_009166
211013.78987705207	383286.4151474958	288889.8895758616	278699.0187507817	291643.0638041507	245616.32760645202	240335.39686042917	261847.16910815059	299469.278355938	248884.0147122139	281103.3407647095	269489.19566624984	370021.95474237646	252592.0498008904	250258.98092137734	304163.23647229193		227121.65911766083		212484.94507560757	PROT_009167
233265.36067604015	124340.74407975066	97757.81424627073	348847.4357937678	190221.2167776996	272709.43872727925	91172.63432039463	73427.21442632205		97936.70460669608	227403.94869811184	505303.69899556536	151200.87820027932	293339.4334214976	214321.415292818	800295.9383318762	127325.75346389765	218234.118360833	167823.5306586993	151811.7273571205	PROT_009168
157435.45414041245	92277.46303045705		195356.25116601156	81646.0469807958		134335.44496484293		146372.8576675797	162375.9196181949	128175.89674633055	170898.15313761824	152277.0701735543	141673.50198453874	240333.4851659119		185707.61787879668	314497.145334111	322684.07484827674	178178.71494567118	PROT_009169
400900.34711816587	347741.29584749066	377850.1931795702	443228.07699026144	333843.6003328887	438643.61759366485	441359.7699378679	339653.4909480812	336686.55798758904	320817.11375528603	357450.8886335046	352117.5836731977	394888.13749021344	385320.99591649685	402742.062846315	409470.9618632263	405991.5989489431	425174.7655299574	474475.0376420036	542527.8253177109	PROT_009170
135719.02339873803	113447.41272239454	101706.86057803915	108373.7336160602	100034.57218457844	101047.51922087435	111516.72587889736	104791.06984239849	134833.4805809355	143138.7746338436	121530.74880721593		145643.83066948075	182395.04119059758	127776.56135691999	139100.33892905654	119456.0230355211	119248.68841727986	153143.69074866438	126698.60108334832	PROT_009171
	161751.95723600933	144041.535820156	148280.09119329858	251751.37615145557	198916.04293355008	182261.52889541752	170883.808726172	148337.2032938464	226494.32928913346	688977.4538451638	507671.68884173967	466419.00082969054		451855.3397274492	450780.0396701128	476624.67955892795	719420.7761126565	458785.2137487051	392908.37540638325	PROT_009172
259993.12573227528	271688.159946684	210193.8272273223		162050.22528921414	405966.3746411027	269907.11227936664	274448.0003013256	251953.56116480753	199900.12268284732	49824.5705668938	49341.66310046741	48220.7855856166	81502.98318103736	47519.85582949832	69233.32462880656	72939.3461541656	52985.260711955445	95209.6096176482	67215.40597950095	PROT_009173
419246.49589087703	433971.1021428077	166627.4722956897	358987.02241079445	380095.52414249844	217891.32456801477	112785.70608020622	275468.88317177125			170173.88005329488	138627.10064240562	316006.3065447148	149733.68972441257	80822.68489121644	117395.19357139994	355022.46356638777	118786.00904222525	141807.33424737433	125501.19521206363	PROT_009174
369467.75828260323	264376.9324374145	310159.286293719	295989.918455532	252896.87375142376	336067.4626065701	350358.4722273282	234962.01572277836	284613.6180932783	288655.295017825	252268.13198415175	254001.83913928902	326456.123488173	368071.0695977077	347850.60144816025	251194.2097615911	332490.5860419599	314560.8070454236	343516.65724344813	291756.02833708964	PROT_009175
34338.29425656179		28026.799394681726	71070.87067684323	203478.30081601534	610176.7154299567	279096.8305031057	508501.0674097077	23734.713352883475	18964.37945736143	62352.74581388215	31214.982651600087				36855.44442246883	358913.49630824267	6308.461180058723	56603.749011884116		PROT_009176
206014.7761916063	285850.82542304305	154875.08277113072	237334.33703092101	159450.3800615605	218168.8292117447	123656.79109802919	166373.99567441875	177169.84961509483	377092.33732927986	371468.01348622545	317254.166288266	720748.6338534624	236642.14901925417	429283.15222408716	409029.9865784906	338067.5903940622	481113.165453913	434642.5832081341	245982.1537614037	PROT_009177
357570.65451039094	495038.6166298754	231112.41965184273	323923.5008429388	729394.2866839797	193971.8124740895	198014.60467491747	301231.1455113204		317767.6676965732	1035880.8835929413	424547.34924437164	399189.3685405771	909204.3391110408	433179.68429339	445000.7754503483	556777.3799284399	696719.0005021187	239084.92332600057	463549.5246563989	PROT_009178
147190.27589405212	143471.08492226337	179780.45958861022	151866.14050134315	150463.4455808532	191220.5068908257	160391.22114052656	135236.45737605038	143093.1947342671	203320.13484288898	178241.81858556767	179155.3724639413	220877.57187597128	132630.7600120969	160307.73234814967	166823.35880062098	156592.74761335924	158374.7429845932	152074.0742807749	185390.30481009898	PROT_009179
282967.25735128863	194927.7176280102	353163.82386221655	309101.3715215699	200371.11534717993	128835.99130658434	391355.79419918085	356903.63574824674	253652.34381877407		530198.2609674539	331245.68577479606	338100.8112947071	625660.3858720823		476756.2883999242	652764.1494110944	378862.3871366379	304963.87258021097	473322.63045945356	PROT_009180
558593.621624463	466048.55805799004	455835.5194468518	483361.70963976654	422129.42805113556	488513.85788329283	414157.7385926544	375970.72729326173	475560.64345598774	519114.3637144441	479055.00912684045	442562.7396595317	468149.57576406293	569482.8138756715	533686.9311732183	442875.7112292851	511953.21902135626	508567.41524536436	610720.3667779976	432664.08402589464	PROT_009181
315538.61528111016	473887.00960591814	99714.10110916902		84540.53143577754	128040.2373347643			247037.77618652838	97965.72887157908	216596.02986405793	457042.5394236081	165320.57777976993	298183.2458976456	576443.3463604199	203548.3975079397	387512.27729157463	230232.86146211426	920785.2418124381	191590.07708398628	PROT_009182
207441.38913670913		238030.265437595	268274.83505100384	343807.1497874579	213551.3598249202	233405.34795674332	231701.3029503826	276460.87649366475	264548.5764727864	210901.63516371517	215657.65757013083	206495.32189433827	290543.85105131875	229969.58515289635	282275.8889681527	230807.1509785613	223789.85118253093	305298.6219472249	272641.3936654073	PROT_009183
241468.9677402177	533163.4043691433	153557.0197429821	265949.4532778572	127616.36859714701	223092.34967114098	186346.08038062582	297866.95307266683	212374.5666845055	356068.27314324514	235874.82734039682	252538.56577528623	79899.70170858975	144401.43756907553	294454.25892701716	140783.10368846834	122117.97279462025	132979.6842029709	118159.02711584362	111905.12231465949	PROT_009184
239119.8381464397	574213.5102903129	320059.4104675558	263514.18773682165	185252.94923541223	410771.50165681395	178459.81594825292	166107.42530853252	404842.35613333125	203005.53504049097	370304.2992512206	850239.852756552	407961.18182498874	281002.9887338418	622365.8267367119	835249.2318357627	499021.85731361323	664353.0020350581	293361.1759863948	324218.4302653392	PROT_009185
188433.43267312564	192390.79766904344	171087.5123635956	170442.38862196868	179302.79331835618		165644.92358729633	210353.71549560633	203820.4320686904	192824.52322542248	178940.44795668608	142837.52256282757	140859.65046545758	143918.42508557506	164948.07381007625	158168.86370955355	177173.3682110733	170309.6937974406		160161.5032399769	PROT_009186
183994.49037885675	207384.62815928634	113176.68285120695	242543.1932867099	289184.4465786809	279598.0370487126	265932.2903485341	311605.0029597118	273474.96247776225	82667.70427992987	389411.536721348	233946.99641541654	240588.67188724244	464364.05269543204	365307.090197182		286768.32390850154	317388.7621618232	400097.39328854706	515035.45636799524	PROT_009187
275135.24733281985	205319.85108346638	218630.6880806902	294517.02131101035		223365.40698829506	311478.5440942703	215915.97507393226	227009.58129687636	186469.99138988505	57466.690712617456	86951.81832753654	55679.15211128851	80437.52569067321	60516.21748703552	59094.96239107463	72650.90658808504	68873.30114316798	59018.354788571116		PROT_009188
	479560.40559862327		255165.9811777003	612864.9837397211	275950.5500469917	417220.2317796008	515172.6625838049	316811.5456307519	237374.7411844587	179059.42561371496	159132.16925433808	105960.54249662069	266228.22281771916	196651.5649598802		249362.87019466815	198309.3136667033	351875.39273387747	191407.77394053584	PROT_009189
379287.78252558503	239460.1153015454	187548.09053083145	376980.72145715007	323094.1337869714	421268.47434615024	507637.96572038985	433187.5040888242	640908.8851514703	512612.76028221135	594903.1593846325	727737.2774374391	648252.8814744803	949965.0274925005	1265701.3902200188	529239.5030070596	1073705.7447015066	674372.3783423521	354980.50072105223	800812.5658639824	PROT_009190
309839.2347700431	169224.04879239158	431508.8087393954	288244.3542540811	270447.9998828603	451102.20296230406	77513.94506463788	306544.3060622448	330913.1889773795	171839.35481295708	377194.31870046456	516537.3428260745	278404.6079024938	257155.7609835777	1141378.611005881	160027.7171019555	347900.22940975777	263576.5170289207		366410.86862923746	PROT_009191
														210358.79465754688						PROT_009192
313792.24348307814	704601.6995408655	255958.01179352766	215211.51081457004	173193.94982329296	256192.8164278796	487501.5878641372	424906.16566290293	270466.6328437344			123561.55302806433	287429.92209801916	267363.3380991754	172276.71773412797	190252.06275375167	101388.60115075896	133468.21197340012	367443.852286509	221062.28898928137	PROT_009193
696002.647046573	708754.996780056	715390.632988458	773264.021562396	601658.233833654	642248.2279501121	628209.7959310178	741142.417789769	778908.9922817063	805388.7938388089		602187.0567290607	562207.0680898883	540571.3390185871	647171.0983057598	484065.6639632876	487400.4674641454	595927.3375464999	508932.9251018002	601288.2487737506	PROT_009194
257945.76199713594	214568.34687452982	244028.68045411998	192379.95899678604	271447.6076519215	289742.1807476619	276976.5619624383	232620.38545859524	312480.15356465365	245883.7299701643	244458.2040153005	215350.40546348688	277585.8384015544	215172.5361102004	314936.9178820341	233284.31681343418	194905.6308970158	261839.53970315613	268838.13725168095	268432.76954207674	PROT_009195
735484.3168396502	422466.3214449917	201687.17268587297	814546.1244247432	156693.02765915747		386093.64923758863	636917.5136302317	435335.0345042575	293027.7540852591	942710.9605973342	357972.7105592807		460455.1832664152	1424200.5336322573	585919.7663124935	1101497.8393537265	472056.27115232946	1373967.7476257472	949956.0895590709	PROT_009196
263419.69378767145	168195.89794687144	207587.66513828174	137160.19214458443	659211.3659682835	346327.5197924989	389703.00678773056	215847.209545993	200754.11047195824	704890.5554304768	992094.3186658545	594834.332308308	137958.09938950415	537312.4144713437	264345.2118362656	711127.1700067512	471075.40254090354		370986.9419452816	367836.50389645377	PROT_009197
174256.8798455619	236757.8620633294		485712.6804530605	313616.3164193542	121867.54617283531	328920.1546709979	251751.24786952356		176600.87470057423	81316.86395757452	224310.77174113627	82625.1921494488		108549.49241201975	36023.0727838515	217639.51673982412	140390.07034943101	152141.40149620926	209278.8279937386	PROT_009198
340957.3610714729	564972.4162012513	95332.97949314651	221420.55975474702	125701.42751496345	173398.94181370403	171404.1413824818		135248.35796682176	219057.57213158376	321717.1389197172	350910.88439966267	168324.96416283498		381845.9830173071	207720.24142485127	759038.014388623	412802.6743880314	886195.5436767142	254438.39085210187	PROT_009199
244771.76529374492	218117.07101407085		333616.3244226534	431924.6004269309	177767.50721918896	168570.65498839944	310497.97884601296	282330.9969582899	128886.8817343689	556871.004084068	296487.14368547866	570532.9195045353	253107.43963359276	421059.9637751509	388999.6529015658	184489.95890627278	475929.6842149262	428163.9506233075	444308.06080329634	PROT_009200
320802.68515457906	255575.48540178596	550077.035470671	344344.3312191347	353486.30369719036		317827.9257812347	383449.5940639617	436385.60384447075	497004.0705325174	851122.0493780865	1355931.9169925174	1230661.8126088432	871021.343410006	1119110.4021071768	1168309.2166137244	858150.7328237174	1425837.0129795487	1182434.4738115608	1743880.553430897	PROT_009201
299018.8960969619	223250.51824183224	161391.53541027496				175993.6544329125	272477.1671089881	214664.31086268206	239312.16650291407		90748.14515116515	75667.41395876251	91595.86301322527	105890.16767579498	55069.20470286344	94762.16081522868	94125.47137536756	86908.898275376	74697.8376528036	PROT_009202
225979.61341784	164822.70579625474	207439.3124577431	199287.49589167096	223665.58213886		176589.44751176794	217898.50013870923	170367.51582241457		190953.7061992902	170211.05662253374		159324.70515633596	219425.61288539867	211331.56769716786	247746.36734366935	164603.38831837784	198028.32752832308	200748.83784825413	PROT_009203
152065.90347661695	295901.6321519062		276856.98503544286		147492.4150810647	486669.71471677365	364268.11554490123		159783.50483238572	190620.91966136816	120718.06542675968	221509.15384647663	167157.50061896615	133189.9020870927	254185.63978356298	101159.81753142756	182160.3427545338		63466.87885015532	PROT_009204
393142.7502735754	190298.59202270771	141504.6537474078	84169.2696751871	192571.38972021686	250651.33020947158	97665.78011998907	109177.75193371232	184373.01698880544	322610.5979376942	398312.07249504165	321973.32620011584	145406.54715842762	311529.5579689343	120071.32023410902	346711.3544833063	561773.391255817	491399.7404965876		385126.5294270742	PROT_009205
222007.2327489786	170158.90042202626	200391.41562703424	214746.9632824211	170113.35907788493	206618.60000530456	267983.7909996518	142142.03126235807	209360.49730560204	127983.13426685992	61229.943570867064	46268.94514221166	90628.69175596387	85280.79816043687	61032.05928177136	50926.24087266099	55845.35011566793	70045.05836213841	79775.4717908138	69612.38388372549	PROT_009206
	510343.62241740647	171941.04550824972	578970.8841975373	318160.00115640607	297318.67732807755	603993.2266702632	144288.70086598894	244092.72664177645	270946.5779192615	323541.0986844964	390144.5407954312				652181.143871675	698432.2220445842	761832.7101588435	142542.5346469633	332903.80054292746	PROT_009207
612456.2032614221	190212.23683069536	154096.0223008492	196814.2125492262	305865.8003728402	387318.58794795617	587842.9220178382	386901.01402432413	342595.4315464644	333507.9828626242	148432.77980474487	160808.6761004272	131356.3287573382		224036.15657538225		313587.2097178726	412094.58564930066	191425.97143603623	147303.97671228801	PROT_009208
		175476.68899712618		151541.7585217368	184503.21648954388			215054.49446311413	693411.8393156944	278958.9611927183	414666.0202821379	548667.261141552	398801.7890996573	350056.99621192075	352355.4998461706		1076482.375920971	238203.80046267505	174334.86319836663	PROT_009209
	215897.266033105	243379.21500900277	240920.69275063789	259588.0711321073	233501.81616640105	244140.05012528042	270559.3645400227	250761.35617863602	185328.45442972062	240031.59794845487	246760.9447656644	214762.07224472103	267882.8016587728	219849.88206165348	289105.9378187833	269580.8935661536	298268.94699941925	229195.11280059724	249144.48015961604	PROT_009210
202183.566530562	172776.39681712238	232186.7663992725	215899.65732246567	178937.85242950488	203127.31986124298	255652.7628580099	180734.44026569382	200820.58137956294	238290.80532390389	207973.16955403538	226428.88405393687	229480.1367394165	198480.36227841047	195466.03690041718	177064.91107188817	227691.49586402465	272665.5318872269	194935.0399067681	180980.93136051195	PROT_009211
171744.91080972293	152627.9013264689	258262.0843223083	188827.9561283795	136728.52689867222	203283.27421184236	158912.2291979459	189491.43614028624	176766.45731789112	181661.36183017737	215525.19695948344	127282.4385546534	139409.18393459072	184985.83488359125	195911.28844341636	172686.43863436597	195289.37821067625	138498.25594505185	168077.0188584463	179087.22157482218	PROT_009212
280647.9137807899	537779.1273682115	277898.8144288094	303182.01352304604	362565.94546542765	439380.627446682	380920.04569541325		397214.34005990165	478761.688455474	704526.7391120497			925339.4613831459	790042.232074716	997932.7850536427		696023.702283732	841828.3056698352	1181994.156539237	PROT_009213
84335.55515200004	169808.18380402544	191875.69926876883	118887.74475952105	148760.54566931204	111604.88731732657	182883.48380181738	237571.690913444	102971.96229498589	250256.91879025957	92567.00024963473	105560.35353588202		48602.51636083441	111161.20215120091	48510.66287519059	120848.12388165956	114855.44985942123		74593.83869261784	PROT_009214
	199848.7886803784		291380.7578555448	91816.27342353224	196887.0132500453	123579.9868949791	729331.6067412375	170396.11495062162	235666.91000181367	372245.51918001834	585254.8718687005	725035.8369164483	183151.84172393245	276529.9995196878	292603.5506688974		987173.5855890306	218856.1321236301	207950.7203397562	PROT_009215
288207.53319627163	217330.0989891155	353694.2279943234	232562.81726304322	282828.3594954404	300798.8167728657	297006.1923516753	316015.9768739493	276452.21818224	234519.6774580679	281348.77223446395	295276.6012800741	226482.3254011053	308995.9021895377	371639.5588859333	273877.05824821134	361292.46152565506	287480.4989877993		257907.69762825742	PROT_009216
283694.1236180705	380544.38471502246	307224.7015919804	325926.0506342195	356858.236779482	348497.3074355982	360463.50253502006		329224.5142466159	314846.74799291213	310991.60596719634	301892.71907229436	380107.2228875111	358937.1660404244	300115.3772663301	326623.7186878523	343179.32414497214	322290.8004715861	382090.1195134836	346217.8620458393	PROT_009217
218382.0193948992	238706.28778353304	295075.3545924141	231960.50875433537	211396.29067876402	314063.2845900353	288053.4225767046	259385.43942679514	234030.77800327938	251460.46099556432	197720.07077415974	236161.77841543566		239494.12207391244	263297.643555452	266976.0825505211	239105.2209173429	317202.82010370854	279300.40021470864	245051.66097663378	PROT_009218
		230380.25289059748																		PROT_009219
390902.1484048651	179698.9981773731	362761.62436850334	292870.3693055744	178657.94989523408	200851.2506734507	453047.0723091405	388873.5103144357	151103.12046334014	163484.03123886848	138695.97919743412	150042.1319466779	76988.9034085167	203826.82075746663	145010.81389359888	141545.74827717102	114829.09699640938	91162.4490978657	300268.01586838905		PROT_009220
	96342.54195863755	203387.06293482677	92577.89411188258	355221.8871099657	55581.15884385501	85988.82401576139	126326.01743606816	188508.33044695784	136623.70955302476	211984.27504933896	157068.06796492546	186561.6301025965	204766.72817062825	421505.1534233656	103205.25711178377	355103.5235058545	397136.9876262631	92376.42964482991	191534.86361156363	PROT_009221
	703984.4880528331	362495.46814612084	142242.24552621855	155328.03489830715	154063.68332204293	131015.43055211117	288410.7059064655	156191.0872460034	439442.53936135856	42310.165767304825	127696.20264878817		202639.6873902636	152804.90612690386	131411.69891640273		149390.06624520445	126598.4995293956	316824.1557848879	PROT_009222
150697.73457624012	122804.5940522338		114716.03231555672	166929.07087012625	288310.8650267872	192244.01264220534	209871.4130582149	327686.9383006995	132919.31803841828	294019.94856477453	199844.81795479235	183686.65192758778	230977.76985657017	282656.4072626935	418909.5774275347	219320.41195766174	550799.2268116444	199589.17461515707	282735.08149823156	PROT_009223
280976.27536958933	258211.5156191511	320779.9865992035	300183.08980715147	310352.93836829026	294163.17746439076	356646.2599268195	266028.7376400528	268431.93409819045	277490.974702051	310222.0478492926	284025.2830876273	332562.5947312712	269800.7879730973	335120.37218476244	293874.9260875403	321186.25652347255	294679.6148484487	247702.7319441962	328076.1681554738	PROT_009224
	227811.1689541372	283067.2154114436	393458.0690396521	344975.76850922505	204377.93373573685	205812.62069520526	210364.13113401987	144106.85127234057	351689.87936614495	165627.73227336394	261562.76892195587	121883.22755283752	162566.01183217968	177845.00566427794	189089.43582589278	153697.85831798537	328824.52241392084	111568.36613968608	183126.86069447213	PROT_009225
228792.3371085254	743399.6887772006	441779.56350279634	405225.92790820106	256556.99823378824	262638.85067591694	211706.87431433238	561861.5650140145	433559.6516814089	506716.3848542372	164935.086186588	249986.86754303327	485223.5760974792	177760.24852584954	123613.9967139121	212246.88838292623	318502.5599790604	262549.480818364	432323.5658871249		PROT_009226
191504.35531090325	183569.69166431556	555040.7456243339	255423.19239582485	1055725.4010414982	269513.9256085199		413159.06077313644	235334.20921873164	173187.44777431068	446210.2487923541	493729.87978807534	640299.8612600873	1232859.5887615408		986644.8223731106	414700.9763209798	301966.5605935534		746954.039132278	PROT_009227
156161.60362723266	260559.35307087417	377232.10758484254	151672.30854098732	135654.56566015357	243507.89317153752	273700.3470978918	260335.80980042164	296702.3411898612	95260.14125572567	113661.57943010666	213019.55264597846	143996.4279831731	92832.79858046326	103320.58600453204	185911.2662866633	151831.07232715568	75558.05817164078	67344.93766628495	60700.084287173275	PROT_009228
349369.28201405	496490.8408290578	322985.4803156822	559239.4441049404	543924.6010818706	436133.0749242812	459470.91749607644	307798.6355119632	291958.59239761665	362980.29266742093	1403748.3022594098	1414304.7493889653	891359.9395352849	874279.1276336315	1276377.9628282136	1328710.1349877957	1275933.0700303721	710773.3340972879	936235.1525117744		PROT_009229
108855.6831054962	180857.60238428568	154161.02426496224		161104.77052091737	131150.55319213204	94528.94991060975	103915.65355179168	321149.52520263265	110284.67911167686	129203.14149703905	45451.10910187534	150774.3483989458	64103.76563824438	57650.79659861001	64714.13741043867	93538.79429699956	118367.93407986252	84954.17820246049	57733.550968666845	PROT_009230
297201.462470347	298479.37894696527	360939.0776707254	330651.96065422613		223330.99307766822	165352.86085048632	243099.43803989672	534953.8542330434	495014.5965341672	183622.71602209954	235747.53641349525	111846.51220791947	314247.42489523767	329248.1123655314	139135.16540195697	144761.72295000745	146160.00924607707	157904.53759485166	201652.9148025979	PROT_009231
334658.868743984	218065.436139809	256049.90783363776			323304.0413160687	205673.67010939398	380898.10864498554	306504.5486902675	131254.08450875172	95144.08080292858	222174.00568010975	179383.86156606785	191839.18531908913	198742.30316307463	244466.84296204546	131378.37943043496	178369.30691697545		199201.89926532406	PROT_009232
288778.02347147826	247397.67206462641	248020.26367753904	285380.23901728756	203336.49367294763	275503.1856238051	237438.40660024222	203878.5573697544	248080.0194176551	203282.10878594764	318559.0340609688	222776.26970943203	266318.6650641276	314967.4512800744	248419.52842771346	324890.3532074268	268674.24341934273	341289.9402792684	271414.3620190971	306882.13764415454	PROT_009233
								181755.4050251347						89211.94084702029						PROT_009234
238645.6981952597	232870.6831559199	161275.05315181278	205174.707335731	205041.38148005886	211847.64178321554	243783.22008733122	264479.1489781154	189760.0610876404	209780.10502356448	256617.99486922423	186395.43462850948	207206.22204476516	180819.72938586463	234026.8229299734	185020.10422031197	181016.1374456268	254381.81922312704		211798.04610222616	PROT_009235
131901.941243671		111759.97246046756	227888.46477846225	50822.352157070185		352831.4124920915	178846.78332017938	91264.7112079812	130700.55637875819		164567.01249381475	212406.16161268277	553124.389088499	81625.20372556635	323741.8985921036		367791.3322352272	366685.0488114199	513096.13958048396	PROT_009236
173691.63146751875	182361.05542842924	179666.50964440752	212135.94773321817	212051.96861746715	219681.35885640263	159862.3455137052	338187.90121215367	197704.15948113005	159537.4780065975	45133.63582190891		65994.50460308229	76404.42726778694	62984.733744993915	55338.41762250719	47958.319531098154	48492.09094764402	45486.35394693214	58516.76255408779	PROT_009237
		94957.30255731371	97002.71847570535	179983.64179111537	195084.67475391342	67396.55543575356	320162.6814737305	104879.03104919498	116308.42742370788		223438.83951482666	246512.45393942128	371685.25744391355	423039.09786347114	302613.7802419941	126268.0155301128		122640.27834860452	106815.14192652094	PROT_009238
217654.2885698445	213900.87044495266	228049.30551415237	226496.34801816763	378539.20565934485	281358.0318714265	233814.95501412594	297555.74940325547	322908.1919261961	295670.08354637184	119297.75503085872	149047.47441996628	91612.77428794239	128491.32531204463	159497.76003460182	96632.5991292976	133688.09389617352	114703.00960471517	132718.56808501747	92727.21065404185	PROT_009239
166886.17581325068	208027.84208234336	228006.25462263144	206629.61463927422	234178.96935250124	184027.3941621473	228582.29575824743	208010.86598344432	193039.1645157611	219473.97915525266	215336.41860786738	210790.9814531263	223438.8775104027	212648.2522150881	154251.98330716134	185621.90944761978	192297.9822198101	213030.5283520241	197269.1920255636	200542.19538756437	PROT_009240
183918.51019028568	179215.37042630182	107996.15744075504	75916.98131716641	136312.95163592833	213624.84518697349	69893.40743779506	95265.35522526791	81195.30443208515			90818.1100058615	98976.71728148824	40177.007241017396	39566.35821692522	101900.62491698234	105385.34169586802	53018.58866482121	45075.5304587299	74700.50426272071	PROT_009241
198823.6670412553	169705.18720615178	84697.13765305957	78248.58596371315	112943.63891778167	110937.95804209537	124159.45140164878	373248.23837632407	94491.78171307316	67880.64104687609		70620.9322828425		181729.33173187432	46765.65355943062	83888.09355156092	50910.474859111346	127557.5001954873	48424.95469661066	46028.48536135413	PROT_009242
210633.15515318108	241816.55282274104	210295.69412641384	245912.0570428078	196405.14446817315	319066.6040403779	161944.02445353885	279169.52708489704	223172.65406701135	240656.35318711333	295025.9080515171	277653.77762962325	262705.1942111973	398239.7721937297	326480.97091111646	239962.84685671545	253168.1176797619	335141.7888893162	341218.89252219483		PROT_009243
226013.62041149495	375700.6735236488	243540.1892107241		214530.95452977595	223557.97536068154	349641.9597863131	337544.11193351465	304761.0867029609	125751.50462241875	242401.355114678	122921.54849616188	156787.24821636098	123956.29544591968	101564.15163658751	243692.87919380967	202539.00620312855	94662.99901113762	193831.50262522697		PROT_009244
690813.8549447817	443568.5785038159	279087.9239087383		203910.91085555483	480056.3465209659	298909.31668543286	521394.4830960185	353215.23143293406			940045.6923285797	310173.1028316909	499031.0831699594	668527.7244724666	342627.3257136034	487031.9872391099	771657.8559866411	352617.4709998291	724779.9571407262	PROT_009245
	329716.5396962552	948296.5597027671					385729.4901740315	106348.97087627892		1064330.6390033222			82882.98826022568	239261.21594802896	341981.20468875935	630155.9046731065	157486.94442449708	2768812.5071867504	191037.3495740982	PROT_009246
110493.4930822399	267143.89142290724	236103.47788348867	285983.4821506865	344456.5977563608	442029.9776305731	181590.2968642678	530188.0557077132	442620.3069883528	207025.0001667725	441671.79049231246	520143.64023633563	281888.24414330145	272552.4637393449	440177.69094262447	947774.3310742228	715914.5045815	256655.62769917282	212511.44534664415	438867.9468054582	PROT_009247
486376.91239581996	606319.2930979971	436750.7190826814	598834.788150872	754702.3700542577	228462.3943124994	359350.67737413215	632070.6743516886	274515.2017781234	324844.89295810065	516437.46667012945	606055.8089985691	891798.7996904221	926406.7551070635		508517.0530460608	300322.51226835256	808413.2783948786	932443.1745328037	1142528.823293895	PROT_009248
406831.025916585	421296.2856783562	486170.1298461064	592487.281980698	467742.22311220004	340787.8946787333		178366.7833617957	400519.61148002767	199340.52303185067	483235.665691939	869138.9285640093	484060.09578678367	331541.1442870826	506366.8880623038	391271.89436113683	415286.7146874646	1217731.8546656773	722481.6410390078	563012.2815893102	PROT_009249
456976.68432191404	382063.6219615644		452315.7810592805	399172.06027732464	335914.1859560599	366806.57812646875	485021.4775637955	371533.84158911405	356483.06030164304	423300.81751846476	532835.0155972972	398047.9668178184	353255.6829351175	366049.39382030955	411003.43782523705	413307.37773125333	471700.7142985338	387429.48876884143	373041.6712828656	PROT_009250
257263.84834863167	301312.0325130212	444445.0700451003	281018.13938534766		634623.7777267466	1038193.0000038886	366793.0853173653	359971.23589013895	170014.27879860185	610755.2704217836	240247.2883679583	1074233.652103712	944959.8304614285	344811.63486576563	540650.910663811	846752.8991226488	853904.9603351977	1706293.5978641827		PROT_009251
344080.4979057496	213462.4246826933	568909.5582547203	588268.4520352631	604000.4910896771	562448.0225370208	195029.36737740517	252368.47549182878	446865.32780704135	461141.8719542035	461008.24297036283	274489.98839143163	350995.66447836964			167510.04459968893	326122.7548079402	201113.12801238225	601706.3531380944	247721.3805579228	PROT_009252
215022.204663696	238495.35091200937	257509.16204400704	251824.23553915136	339513.92671390227	270829.72505888465	160820.07300773327	239729.2781818196	181049.2435797472	215441.15231096474	651286.3547351416	642240.0144802394	1012544.4173501573	540212.9305673152	686371.3033206613	556102.4118352642		586876.6364786591	494231.505609843	800321.0897060281	PROT_009253
152217.99928381512	180724.28347074156	128174.27461275712	191065.97696191925	178697.36715068054	172493.38907313492	189941.26774347923	171312.05837006442	194115.42452702377	189607.27947248463	220925.75435758417	194197.6142608697	201268.3815225312	148661.77023305383	176700.15148649891	158941.8143745682		156415.0308867971	161912.67220646451	161519.14594342952	PROT_009254
376106.3998672503	344296.3521801026	434163.8928123536	371494.18385969923	554166.3877174923	335389.5143889961	387328.4076684566	351351.5910235462	383848.13898989616	531180.5677707231	1093855.1372567764	950214.798429865	1194236.9817012257	1219402.483154573	1537758.1605329642	865270.831630475	1450967.915276779	1029148.0133652935	1156328.8007982243	1165319.7208776718	PROT_009255
110751.36487564356	285500.501323735	165143.00456137038	393235.8865221331	201967.25417309251	374307.1760896758	103523.55455090255		175338.69561464558	295995.1788718518	404357.03171180695		1041022.2915436658		267802.10441168316	356041.31286749494	143377.50280101437		386202.9490050639	386570.52027175814	PROT_009256
